620;4920;49 Z. PORTO;OPO                                               
620;4925;49 Z. PORTO;OPO                                               
620;4930;49 Z. PORTO;OPO                                               
620;4935;49 Z. PORTO;OPO                                               
620;4940;49 Z. PORTO;OPO                                               
620;4950;49 Z. PORTO;OPO                                               
620;4960;49 Z. PORTO;OPO                                               
620;4970;49 Z. PORTO;OPO                                               
620;4974;49 Z. PORTO;OPO                                               
620;4980;49 Z. PORTO;OPO                                               
620;4990;49 Z. PORTO;OPO                                               
620;5000;50 Z. INTERIOR NORTE;OPO                                      
620;5030;50 Z. INTERIOR NORTE;OPO                                      
620;5040;50 Z. INTERIOR NORTE;OPO                                      
620;5050;50 Z. INTERIOR NORTE;OPO                                      
620;5054;50 Z. INTERIOR NORTE;OPO                                      
620;5060;50 Z. INTERIOR NORTE;OPO                                      
620;5070;50 Z. INTERIOR NORTE;OPO                                      
620;5085;50 Z. INTERIOR NORTE;OPO                                      
620;5090;50 Z. INTERIOR NORTE;OPO                                      
620;5100;51 Z. INTERIOR NORTE;OPO                                      
620;5110;51 Z. INTERIOR NORTE;OPO                                      
620;5120;51 Z. INTERIOR NORTE;OPO                                      
620;5130;51 Z. INTERIOR NORTE;OPO                                      
620;5140;51 Z. INTERIOR NORTE;OPO                                      
620;5150;51 Z. INTERIOR NORTE;OPO                                      
620;5155;51 Z. INTERIOR NORTE;OPO                                      
620;5160;51 Z. INTERIOR NORTE;OPO                                      
620;5180;51 Z. INTERIOR NORTE;OPO                                      
620;5200;52 Z. INTERIOR NORTE;OPO                                      
620;5210;52 Z. INTERIOR NORTE;OPO                                      
620;5225;52 Z. INTERIOR NORTE;OPO                                      
620;5230;52 Z. INTERIOR NORTE;OPO                                      
620;5300;53 Z. INTERIOR NORTE;OPO                                      
620;5301;53 Z. INTERIOR NORTE;OPO                                      
620;5320;53 Z. INTERIOR NORTE;OPO                                      
620;5335;53 Z. INTERIOR NORTE;OPO                                      
620;5340;53 Z. INTERIOR NORTE;OPO                                      
620;5350;53 Z. INTERIOR NORTE;OPO                                      
620;5360;53 Z. INTERIOR NORTE;OPO                                      
620;5370;53 Z. INTERIOR NORTE;OPO                                      
620;5385;53 Z. INTERIOR NORTE;OPO                                      
620;5400;54 Z. INTERIOR NORTE;OPO                                      
620;5425;54 Z. INTERIOR NORTE;OPO                                      
620;5430;54 Z. INTERIOR NORTE;OPO                                      
620;5445;54 Z. INTERIOR NORTE;OPO                                      
620;5450;54 Z. INTERIOR NORTE;OPO                                      
620;5460;54 Z. INTERIOR NORTE;OPO                                      
620;5470;54 Z. INTERIOR NORTE;OPO                                      
620;6000;60 Z. INTERIOR NORTE;LEI                                      
620;6004;60 Z. INTERIOR NORTE;LEI                                      
620;6005;60 Z. INTERIOR NORTE;LEI                                      
620;6030;60 Z. INTERIOR NORTE;LEI                                      
620;6040;60 Z. INTERIOR NORTE;LEI                                      
620;6050;60 Z. INTERIOR NORTE;LEI                                      
620;6060;60 Z. INTERIOR NORTE;LEI                                      
620;6090;60 Z. INTERIOR NORTE;LEI                                      
620;6100;61 Z. INTERIOR NORTE;LEI                                      
620;6110;61 Z. INTERIOR NORTE;LEI                                      
620;6120;61 Z. INTERIOR NORTE;LEI                                      
620;6150;61 Z. INTERIOR NORTE;LEI                                      
